标准答案	谜题（emoji）	LLM输出成语	LLM是否正确	成语中有几个谐音
力不从心	⛪🙅‍♂️🧅❤️	堂而皇之	0	2
力不从心	🏋️🚶🧅🫶	举重若轻	0	2
不分轻重	🙅➗🎉🎯	不可逾越	0	2
不分轻重	🙅➗🌞🎯	不可救药	0	2
不分轻重	🙅➗🎊🪦	不欢而散	0	2
勤学好问	🎹🧑‍🎓🆗❓	琴棋书画	0	1
勤学好问	🎻🏫✅🤷	弦外之音	0	1
勤学好问	🎹🧑‍🎓☑️🤷‍♂️	对牛弹琴	0	1
勤学好问	🎹🧑‍🎓🐁⁉️	琴棋书画	0	2
勤学好问	🎹❄️👍🤷‍♂️	琴棋书画	0	2
勤学好问	🎻🎓🐁❓	琴棋书画	0	2
单刀直入	📋🔪📃🪱	文过饰非	0	2
单刀直入	📋✂️☝️🥛	纸上谈兵	0	2
单刀直入	📋🔪❌🍼	断章取义	0	2
洗心革面	🛀♥️🏯🍞	洗心革面	1	1
洗心革面	🛀💕◽🥖	沐猴而冠	0	1
洗心革面	🛀💖🏯🥖	洁身自好	0	1
洗心革面	🛀✉️🎤🍜	洗耳恭听	0	2
洗心革面	🛀💕🎤🧽	洗心革面	1	2
洗心革面	🛀❤️🔷😴	浴血奋战	0	2
以一当百	☝️1️⃣🔔💯	一鸣惊人	0	2
以一当百	☝️🥇📑💯	一举夺魁	0	2
以一当百	🏥☝️🛎️💯	首屈一指	0	2
大鱼大肉	✊🐳🤜🥓	拳拳之心	0	2
大鱼大肉	👊🎏🤼🥓	拳拳到肉	0	2
大鱼大肉	✊🎏🥊🥓	拳拳到肉	0	2
绿水青山	📋🥤🍏🏔️	纸上谈兵	0	1
绿水青山	🛣️♒🍏🗻	路不拾遗	0	1
绿水青山	🚧🤽🥬🌋	防微杜渐	0	1
绿水青山	📋💦🥬💫	纸上谈兵	0	2
绿水青山	🚧😴🍏🗻	固步自封	0	2
绿水青山	📋💧🥬🪩	纸上谈兵	0	2
一往无前	🥇↔️🙉⏩	首当其冲	0	1
一往无前	1️⃣↔️🧙‍♀️⏩	举一反三	0	1
一往无前	☝️↔️🧙‍♂️⏩	举一反三	0	1
一往无前	1️⃣↔️5️⃣🏦	一本万利	0	2
一往无前	1️⃣↔️❎👛	一毛不拔	0	2
一往无前	1️⃣↔️❌💵	一目了然	0	2
目不斜视	👀🙅‍♀️🖍️🎥	目不识丁	0	1
目不斜视	👀🙅‍♀️🦹‍♀️🎬	视而不见	0	1
目不斜视	👁️🙅♋🎬	视而不见	0	1
目不斜视	♀️🙅🦹‍♀️🎬	女中豪杰	0	2
目不斜视	👀🙅♏🤞	目不转睛	0	2
目不斜视	👀🙅✍️⏰	视而不见	0	2
酸甜苦辣	🍋🍉😖🧅	酸甜苦辣	1	0
酸甜苦辣	🍋🍨😫🫑	酸甜苦辣	1	0
酸甜苦辣	🍋🧇😫🧅	酸甜苦辣	1	0
酸甜苦辣	🍋🍉🥹🌶️	酸甜苦辣	1	1
酸甜苦辣	🍋🍬🆒🌶️	酸甜苦辣	1	1
酸甜苦辣	🍋😋🗄️🧅	酸甜苦辣	1	1
酸甜苦辣	🧮🍬😞🎺	精打细算	0	2
酸甜苦辣	🧄🍬😖🎺	味同嚼蜡	0	2
酸甜苦辣	🧮👼😖🧅	精打细算	0	2
信口胡言	✉️👄🧔🏻‍♂️🗣️	信口开河	0	0
信口胡言	💳🅾️🧔🏻‍♂️🗣️	信口开河	0	0
信口胡言	📧🅾️🧔🏻‍♂️🗣️	信口开河	0	0
信口胡言	💳👄🧔🏻‍♂️🧿	信口开河	0	1
信口胡言	📨👄🧔🏻‍♂️🎪	信口开河	0	1
信口胡言	🫀🅾️🧔🏻‍♂️🗣️	心直口快	0	1
信口胡言	💌📎👩‍⚕️🗣️	信手拈来	0	2
信口胡言	📪📎🧔🏻‍♂️👁️	信手拈来	0	2
信口胡言	📧📎🧔🏻‍♂️👀	信手拈来	0	2
口服心服	🅾️👘🫀🥻	内外交困	0	0
口服心服	🅾️👗💖🧥	爱屋及乌	0	0
口服心服	🅾️👚♥️👔	一衣带水	0	0
口服心服	🅾️👔💵👔	衣冠楚楚	0	1
口服心服	📎🎽💕👖	别出心裁	0	1
口服心服	🅾️🎽💝🦇	一见钟情	0	1
口服心服	📎↔️🫶🥻	心心相印	0	2
口服心服	📎↔️❤️👔	别具匠心	0	2
口服心服	🅾️↔️💖🧑‍🌾	同心协力	0	2
一饱眼福	1️⃣🧑‍🍼👀🧧	望子成龙	0	1
一饱眼福	1️⃣💣🧿💮	一语中的	0	1
一饱眼福	1️⃣🧑‍🍼🧿💮	目不转睛	0	1
一饱眼福	⁉️🍞🧿💮	不可思议	0	2
一饱眼福	1️⃣🌋👁️💰	火山眼钱	0	2
一饱眼福	⁉️🧑‍🍼👁️💮	不耻下问	0	2
不足为奇	🙅‍♀️🦿❗⁉️	不胫而走	0	1
不足为奇	🙅🦶🚹⁉️	不近人情	0	1
不足为奇	🙅‍♀️🦿🥀😮	不可救药	0	1
不足为奇	🚶🦿💂‍♂️⁉️	行尸走肉	0	2
不足为奇	🙅🦶‼️🌫️	不可救药	0	2
不足为奇	🙅👪🧣😮	不约而同	0	2
不宣而战	🙅🌀🥈🗡️	不可一世	0	2
不宣而战	🙅🌀👂⚔️	不可救药	0	2
不宣而战	🙅‍♀️➰👦🗡️	不约而同	0	2
居高临下	🍊🆙🚿⏬	橙黄橘绿	0	2
居高临下	🎥🔝🌲⏬	影影绰绰	0	2
居高临下	🎦⤴️🌳⤵️	树大招风	0	2
残羹冷饭	♿👨‍🌾🌨️🍙	雪中送炭	0	1
残羹冷饭	👩‍🦽🧑‍🌾😑🍙	自食其果	0	1
残羹冷饭	👩‍🦽👨‍🌾😑🍙	坐吃山空	0	1
残羹冷饭	🧑‍🦽🚜😮🍱	老当益壮	0	2
残羹冷饭	🍴🧑‍🌾🌨️🍚	自食其果	0	2
残羹冷饭	🍴🚜❄️🍱	餐风露宿	0	2
毫不讳言	☑️🙅‍♂️🤓🗣️	实事求是	0	2
毫不讳言	☑️🙅‍♂️➰🗣️	不可理喻	0	2
毫不讳言	☑️🙅‍♂️🙋‍♂️🗣️	对牛弹琴	0	2
娓娓动听	👅🔰🌀🎧	舌战群儒	0	2
娓娓动听	⚠️💂‍♂️🌀👂	闻风丧胆	0	2
娓娓动听	‼️👅🌀👂	危言耸听	0	2
扑朔迷离	♦️👨‍🎓😵💮	桃李满门	0	2
扑朔迷离	♦️🎓😵💈	方寸大乱	0	2
扑朔迷离	♦️🗣️😵👊	当头棒喝	0	2
毫不在意	🦪🙅🤠🍝	不可救药	0	2
毫不在意	👫🙅‍♂️🤠💭	不约而同	0	2
毫不在意	👍🙅🤠🍝	不可救药	0	2
忆苦思甜	⁉️☹️💭🍨	不可思议	0	1
忆苦思甜	1️⃣😫🧐🍨	苦思冥想	0	1
忆苦思甜	⁉️😫🧐🍭	难解难分	0	1
忆苦思甜	1️⃣👖🤔🍭	不解之谜	0	2
忆苦思甜	⛑️😖💭👅	救苦救难	0	2
忆苦思甜	1️⃣😖🕌🍩	难舍难分	0	2
好好先生	☑️☑️👼🛫	比比皆是	0	2
好好先生	☑️☑️‼️🧵	一针见血	0	2
好好先生	☑️☑️👼🧵	明明白白	0	2
自不待言	♊🙅‍♀️😲🗣️	不可思议	0	2
自不待言	✒️🙅‍♀️🦘🗣️	笔走龙蛇	0	2
自不待言	✒️🙅‍♀️😧🗣️	不可理喻	0	2
高朋满座	⤴️👬🐌💺	上行下效	0	1
高朋满座	🔝👯‍♀️🐌💺	争先恐后	0	1
高朋满座	🔝👬🐌💺	上慢下暴	0	1
高朋满座	🆙👬🐌🧘‍♂️	奋发图强	0	2
高朋满座	⤴️🏕️🐌💺	上座率蜗	0	2
高朋满座	🆙👬🐌💺	上慢下暴	0	2
虚度光阴	🌅🌡️💡⚫	日新月异	0	1
虚度光阴	🌅📏💡⚫	量入为出	0	1
虚度光阴	🌅🌡️✴️⚫	日新月异	0	1
虚度光阴	🌅🌡️🔅🎤	日新月异	0	2
虚度光阴	🌅🃏🌟⚫	朝三暮四	0	2
虚度光阴	🌅🌡️🌟🏧	日新月异	0	2
追本溯源	🏃‍♀️‍➡️📕🔜🙏	不耻下问	0	2
追本溯源	🏃‍♀️‍➡️📕🏩🐒	走马观花	0	2
追本溯源	🏃‍♀️‍➡️📒🔜🐒	走马观花	0	2
拼死拼活	🧩💀🧩🔥	支离破碎	0	1
拼死拼活	🧩💀🧩💢	支离破碎	0	1
拼死拼活	🧩🧟‍♂️🧩🥵	支离破碎	0	1
拼死拼活	🧩🛕🧩🎆	四分五裂	0	2
拼死拼活	🧩🧠🧩⁉️	七窍生烟	0	2
拼死拼活	🧩🧐🧩🪔	百思不解	0	2
攀龙附凤	🧗🐉👖🌪️	攀龙附凤	1	2
攀龙附凤	🧗🐉🎽🌀	攀龙附凤	1	2
攀龙附凤	🧗🐉🐣🌬️	攀龙附凤	1	2
怨声载道	🤬🛎️🤠🛣️	怒发冲冠	0	1
怨声载道	🤬🔊🤠🛣️	口若悬河	0	1
怨声载道	🤬🔔🤠🛣️	怒发冲冠	0	1
怨声载道	😤🛎️🤠🏴‍☠️	气急败坏	0	2
怨声载道	💲🪇🤠🛣️	金玉其外	0	2
怨声载道	🤬🎤🤠✂️	口诛笔伐	0	2
两虎相斗	2️⃣🐯📷🤼	二龙戏珠	0	0
两虎相斗	2️⃣🐯📷⚔️	二虎相斗	0	0
两虎相斗	2️⃣🐅📷🤼	二虎相争	0	0
两虎相斗	2️⃣🔰📷⚔️	二虎相斗	0	1
两虎相斗	2️⃣🥌📷🥊	二龙戏珠	0	1
两虎相斗	2️⃣🐅🗿🥊	二虎相斗	0	1
两虎相斗	🌉🐅🤔🤼	过河拆桥	0	2
两虎相斗	2️⃣🎀📼⚔️	二话不说	0	2
两虎相斗	🌉🐯📹🥊	过眼云烟	0	2
心怀鬼胎	🩵🫃🧛🫃	青出于蓝	0	0
心怀鬼胎	🩵🫃👺🛞	青出于蓝	0	0
心怀鬼胎	💝🫃🧟🫃	死而复生	0	0
心怀鬼胎	🧡🫃🐢🫃	喜出望外	0	1
心怀鬼胎	🫀🫃😈🎱	心宽体胖	0	1
心怀鬼胎	💖🫃👿🎱	心心相印	0	1
心怀鬼胎	🩷🫃🌹🎱	心心相印	0	2
心怀鬼胎	💘🫃🌹🎱	心宽体胖	0	2
心怀鬼胎	✉️🫃🧎‍♀️‍➡️🫃	信以为真	0	2
是非分明	👌❌➗🌞	不约而同	0	0
是非分明	✅❎➗🔦	是非分明	1	0
是非分明	🆗❌➗🔆	适可而止	0	0
是非分明	✅❌😠🔦	明辨是非	0	1
是非分明	✅❎🤬🌞	是非分明	1	1
是非分明	🍱❌➗🔆	不可分割	0	1
是非分明	🆗🪁➗🆔	分道扬镳	0	2
是非分明	👌🪁➗📇	各得其所	0	2
是非分明	☑️✈️🪦☀️	登峰造极	0	2
大出风头	🤜🐣🌬️👳‍♂️	拳拳服膺	0	2
大出风头	🤜👩‍🍳🪁👳‍♂️	握手言和	0	2
大出风头	👊🐣🌪️👳‍♂️	拳打脚踢	0	2
莫衷一是	♑🛎️1️⃣✅	刻不容缓	0	2
莫衷一是	♑⏳☝️☑️	刻不容缓	0	2
莫衷一是	♑⏰☝️✅	刻不容缓	0	2
兵多将广	💂‍♀️🫣♟️💫	掩人耳目	0	2
兵多将广	💂‍♀️🫣♟️🕯️	守口如瓶	0	2
兵多将广	💂🫣♟️✴️	守株待兔	0	2
满打满算	🐌✊🐌🧮	缓步代车	0	2
满打满算	🐌🤼🐌🧮	蜗角虚名	0	2
满打满算	🐌🥊🐌🧮	慢条斯理	0	2
普天同庆	♦️☁️🟰🍾	对酒当歌	0	1
普天同庆	💁‍♂️☁️🟰🎉	人云亦云	0	1
普天同庆	♦️☁️🟰🎉	云泥之别	0	1
普天同庆	♦️🧁🟰🎉	金玉满堂	0	2
普天同庆	💁‍♂️☁️🟰💘	人云亦云	0	2
普天同庆	🍇☁️👶🍾	浮云富贵	0	2
翻江倒海	🤸🛶⏪🌊	逆流而上	0	1
翻江倒海	🤸🏆🫗🌊	翻江倒海	1	1
翻江倒海	🤸‍♀️📉⏮️🌊	翻江倒海	1	1
翻江倒海	🤸⬇⏪👶	返老还童	0	2
翻江倒海	↩️🏆🫗🌊	回头是岸	0	2
翻江倒海	🤸⬇️🏝️🌊	下海弄潮	0	2
吹毛求疵	💨🪶🙏🌵	风毛麟角	0	1
吹毛求疵	💨🪶🙏🦔	风毛麟角	0	1
吹毛求疵	💨🧶🙏🧲	风尘仆仆	0	1
吹毛求疵	💨👒🙏🔪	闻鸡起舞	0	2
吹毛求疵	🌬️⚓🙏🔪	风吹草动	0	2
吹毛求疵	🌬️🎩🙏🦔	风吹草动	0	2
春风化雨	🍷💨👩‍🎨🌧️	杯水车薪	0	2
春风化雨	🍷💨🎆🌧️	杯弓蛇影	0	2
春风化雨	🍷🌀🏂🌧️	杯水车薪	0	2
恭恭敬敬	♐🛠🫡🫡	有的放矢	0	2
恭恭敬敬	♐♐🫡🫡	一马当先	0	2
恭恭敬敬	🎻🎻🫡🫡	琴瑟和鸣	0	2
残暴不仁	♿🎳🙅‍♀️🔪	无与伦比	0	2
残暴不仁	♿🌋🙅🕴️	无能为力	0	2
残暴不仁	♿🎳🙅‍♂️🥷	残兵败将	0	2
凡夫俗子	😖👰‍♂️⏩♊	难兄难弟	0	2
凡夫俗子	🤬👰‍♂️🔜♊	河东狮吼	0	2
凡夫俗子	😫🧑‍🌾🔜♊	难兄难弟	0	2
通情达理	❤️‍🩹💘🤼‍♂️💈	心心相印	0	2
通情达理	👀💕🤼💈	一见钟情	0	2
通情达理	👀💕🥊💈	目不转睛	0	2
如火燎原	🥛💢👩‍⚕️⚛️	杯水车薪	0	2
如火燎原	👩‍🍼🎆🩹⚛️	焕然一新	0	2
如火燎原	🪱🎆🩹⚛️	虫鸣萤火	0	2
一望而知	1️⃣🔭🥈⛔	望而却步	0	2
一望而知	☝️🔭2️⃣⛔	一目了然	0	2
一望而知	1️⃣🔭👦🗒️	望子成龙	0	2
地地道道	⏬🪈☯️🛣️	下里巴人	0	2
地地道道	⏬💦☯️☯️	水到渠成	0	2
地地道道	💦⬇🛣️🛣️	水到渠成	0	2
一式一样	1️⃣⌚☝️🔆	一日千里	0	2
一式一样	1️⃣⏳1️⃣🟠	一时半刻	0	2
一式一样	1️⃣⏱️☝️☀️	一日千里	0	2
走马观花	🚶‍♀️🐎🔭🌻	走马观花	1	0
走马观花	🏃🎠🔭🌹	走马观花	1	0
走马观花	🚶🐎🔭🌻	走马观花	1	0
走马观花	🏃🎠🎩🌻	走马观花	1	1
走马观花	🏃🐴🔭🖍️	走马观花	1	1
走马观花	🏃🎠🔭🚣‍♂️	走马观花	1	1
走马观花	🚶👨‍💻🔭🚣‍♂️	行云流水	0	2
走马观花	🏃👨‍💻🏆🪻	争先恐后	0	2
走马观花	🏃🎠🏅🛹	走马观花	1	2
一般见识	1️⃣©️👀♌	一目了然	0	2
一般见识	1️⃣🏏👀♟️	目不转睛	0	2
一般见识	1️⃣🏏👀💩	自相矛盾	0	2
日理万机	🌞💇➰📱	日理万机	1	1
日理万机	☀️💇🥣✈️	日理万机	1	1
日理万机	🌞💇💊🛩️	日新月异	0	1
日理万机	☀️💇🍡📚	日理万机	1	2
日理万机	☀️💇🍡🔫	日削月割	0	2
日理万机	☀️🌰🌃🛩️	朝三暮四	0	2
量体裁衣	📏💇‍♂️✂️👕	量体裁衣	1	1
量体裁衣	📏🤧✂️👔	量体裁衣	1	1
量体裁衣	📏🪜✂️👘	量体裁衣	1	1
量体裁衣	📏💇🥦🎽	量体裁衣	1	2
量体裁衣	🌉🛗✂️👘	过河拆桥	0	2
量体裁衣	📏💇‍♀️✂️👩‍⚕️	量体裁衣	1	2
文如其人	📂🍼7️⃣🕴️	分崩离析	0	2
文如其人	📂🍼🐧🧑‍💼	文质彬彬	0	2
文如其人	📂🍼💨🧑‍💼	文过饰非	0	2
格杀勿论	◽🗡️❎⛴	浮光掠影	0	1
格杀勿论	🔷⚔️❌⛴️	背水一战	0	1
格杀勿论	◽🗡️❎🛞	方枘圆凿	0	1
格杀勿论	🔷🌵❎🔄	颠三倒四	0	2
格杀勿论	◽⚔️🧙‍♀️🛞	纸上谈兵	0	2
格杀勿论	◽⚔️❎🔄	半途而废	0	2
团结一致	🍙🎀1️⃣❎	饭来张口	0	1
团结一致	🍙🎀🥇🤾‍♀️	饭来张口	0	1
团结一致	🍙🪢☝️🔖	饭来张口	0	1
团结一致	🍙♑☝️🧻	墨守成规	0	2
团结一致	🍙💍🥇📃	金玉良缘	0	2
团结一致	🍙🎀⛑️🤓	饭来张口	0	2
信誓旦旦	🏣🏙️🌅🌅	朝发夕至	0	1
信誓旦旦	✉️🕰️🌅🌅	信誓旦旦	1	1
信誓旦旦	✉️🚘🌅🌅	信马由缰	0	1
信誓旦旦	♥️🦁🌅🌅	心照不宣	0	2
信誓旦旦	✉️🍱🍳🌅	信手拈来	0	2
信誓旦旦	✉️🌧️🌅📋	鸿雁传书	0	2
人多嘴杂	🧍🫣👄🤹	掩人耳目	0	1
人多嘴杂	🧑🫣👄🤹	掩人耳目	0	1
人多嘴杂	🧑‍💼🫣👄🤹	自欺欺人	0	1
人多嘴杂	🕴️🫣🥴🤹	翩翩起舞	0	2
人多嘴杂	🧑‍💼🫣🍷🤹	官迷心窍	0	2
人多嘴杂	🕴️🫣🍻🤹	以身作则	0	2
金鸡独立	🏆🐔🛶🧍	金鸡独立	1	1
金鸡独立	🏅🐔🛶🕴️	金鸡独立	1	1
金鸡独立	🏅🐥🎲🧍	金鸡独立	1	1
金鸡独立	🏅🍗⛴💪	金玉良言	0	2
金鸡独立	🏅🍗☣️🦫	金玉其外	0	2
金鸡独立	🏅✈️🛶🧍	金蝉脱壳	0	2
信口胡说	📶🅾️🧔🏻‍♂️🗯️	道听途说	0	0
信口胡说	💌👄🧔🏻‍♂️🗣️	信口开河	0	0
信口胡说	📶👄🧔🏻‍♂️🗣️	道听途说	0	0
信口胡说	🫀🅾️🧔🏻‍♂️🗯️	心照不宣	0	1
信口胡说	💌👄👩‍⚕️🗣️	信口开河	0	1
信口胡说	✉️👄🪸🗣️	信口开河	0	1
信口胡说	📨📎🎀🗣️	信手拈来	0	2
信口胡说	🆕👄🧔🏻‍♂️🎓	新官上任	0	2
信口胡说	💳📎🔰🗯️	信手拈来	0	2
打乱阵脚	✊😵‍💫📌🦿	手足无措	0	1
打乱阵脚	🤜😵‍💫🧭🦶	晕头转向	0	1
打乱阵脚	🤼‍♀️😵‍💫🕵️‍♂️🦿	半身不遂	0	1
打乱阵脚	🤼‍♀️🥚🩺👣	推心置腹	0	2
打乱阵脚	🤼‍♂️🥚🕵️‍♂️👣	明察秋毫	0	2
打乱阵脚	✊😵‍💫🕵️‍♀️🫑	力不从心	0	2
老老实实	👨🏻‍🦳👨🏻‍🦳⏰👨‍🏫	白头偕老	0	2
老老实实	👨🏻‍🦳👨🏻‍🦳⌚🎓	白发苍苍	0	2
老老实实	👨🏻‍🦳👨🏻‍🦳⏰🎓	白发苍苍	0	2
曲曲折折	〰️〰️〰️〰️	一波三折	0	0
曲曲折折	〰️➰〰️〰️	一波三折	0	0
曲曲折折	➰➰〰️〰️	弯弯曲曲	0	0
曲曲折折	〰️➰〰️⛅	曲径通幽	0	1
曲曲折折	🪱〰️〰️〰️	画龙点睛	0	1
曲曲折折	〰️🪱〰️〰️	无中生有	0	1
曲曲折折	〰️🪱〰️⛅	无中生有	0	2
曲曲折折	〰️🪱⛅〰️	曲径通幽	0	2
曲曲折折	➰🪱⛅〰️	曲径通幽	0	2
人山人海	🕴️🗻🧍🏝️	人山人海	1	0
人山人海	🧑🏔️🧑🌊	人山人海	1	0
人山人海	🚶‍♂️🌋🚶‍♂️🏝️	人山人海	1	0
人山人海	🔪🏔️🙋🌊	刀山火海	0	1
人山人海	👩‍🍳🗻🧑‍💼🌊	东山再起	0	1
人山人海	🕴️🌋🚶‍♂️👶	独步天下	0	1
人山人海	🕴️🪩🔪🌊	刀光剑影	0	2
人山人海	🔪🌋🙋👶	刀山火海	0	2
人山人海	👩‍🍳👚🙋🌊	如临大敌	0	2
叹为观止	❕🛰️🔭🙅‍♂️	不可救药	0	1
叹为观止	❕💂‍♂️🔭⏸️	引人注目	0	1
叹为观止	⁉️‼️🔭⛔	望而却步	0	1
叹为观止	🏝️‼️🔭🙅	不可思议	0	2
叹为观止	⁉️⚠️🎩❎	大惊小怪	0	2
叹为观止	⁉️⚠️🎩⏹️	大惊小怪	0	2
破罐破摔	👩‍🦳🏺🅿️🤼‍♂️	白发苍苍	0	2
破罐破摔	👩🏻‍🦳⚱️👩🏻‍🦳🤼‍♂️	白头偕老	0	2
破罐破摔	🫗🥫🅿️🤼‍♂️	江湖骗子	0	2
血雨腥风	🩸🌧️*️⃣🌪️	血雨腥风	1	1
血雨腥风	🩸🌧️🌃🪗	血雨腥风	1	1
血雨腥风	🩸🌧️🪐💨	血雨腥风	1	1
血雨腥风	🩸🌧️👽🐪	血流漂杵	0	2
血雨腥风	☃️🌧️🚵🪁	雪上加霜	0	2
血雨腥风	☃️🌧️🚶‍♀️🌪️	风雪交加	0	2
情景交融	💓🖼️🚌🌋	心旷神怡	0	1
情景交融	💓🌃🚌🧸	心心相印	0	1
情景交融	💗🖼️🚌🧸	心旷神怡	0	1
情景交融	♥️🖼️🦶🌋	心照不宣	0	2
情景交融	💓🖼️🌶️🧸	心照不宣	0	2
情景交融	♥️😦🚌🌋	心猿意马	0	2
号啕大哭	📯🍇🥊🥹	号啕大哭	1	2
号啕大哭	📯🍇🤼🥹	吹弹可破	0	2
号啕大哭	📯🌊🤼‍♂️🥺	吹毛求疵	0	2
红得发紫	🧧🎯💈🪻	鸿运当头	0	1
红得发紫	🧧🎯💇🪻	红颜薄命	0	1
红得发紫	🧧🎯💇🟣	红颜知己	0	1
红得发紫	🌈🎯💈🟣	花里胡哨	0	2
红得发紫	🧧🎯⚖️🪻	红得发紫	1	2
红得发紫	🧧🎯🪚🟣	红得发紫	1	2
一字一句	🥇✒️1️⃣😰	金榜题名	0	1
一字一句	☝️✒️🥇😰	一笔勾销	0	1
一字一句	🥇✒️1️⃣😱	一举成名	0	1
一字一句	⛑️✒️1️⃣🙅‍♀️	救死扶伤	0	2
一字一句	⁉️✒️1️⃣💁‍♀️	难以置信	0	2
一字一句	1️⃣✒️❓🎬	一笔带过	0	2
龇牙咧嘴	💵🦷👎👄	金口玉言	0	2
龇牙咧嘴	💵🦷🔥👄	金口玉言	0	2
龇牙咧嘴	🪻🦷👎👄	口是心非	0	2
贫病交加	🧩♿🚌➕	支离破碎	0	1
贫病交加	🧩👩‍🦽🚌➕	支离破碎	0	1
贫病交加	🧩🤒🚌➕	支离破碎	0	1
贫病交加	🧩🏥🚌👪	支离破碎	0	2
贫病交加	🧩🤕🤼➕	支离破碎	0	2
贫病交加	🧩🏥🤼➕	破镜重圆	0	2
沧海一粟	🫣🏝️☝️🏩	掩耳盗铃	0	2
沧海一粟	🫣🌊🥇🔜	掩耳盗铃	0	2
沧海一粟	🫣🌊🥇⏩	掩耳盗铃	0	2
只手遮天	☝️👐🙈☁️	一手遮天	0	1
只手遮天	⏸️🙋⛅👼	按部就班	0	1
只手遮天	☝️🖐️🙈👼	一手遮天	0	1
只手遮天	❎📩🙈☁️	不可救药	0	2
只手遮天	❌🦖⛅👼	不可救药	0	2
只手遮天	⛔👐〰️👼	不可一世	0	2
原封不动	⚛️🗻🙅‍♂️🌀	道貌岸然	0	1
原封不动	⚛️🔝🙅‍♂️🌀	道貌岸然	0	1
原封不动	⚛️🪗🙅‍♂️🌀	道听途说	0	1
原封不动	⚛️🧵👣🌀	道听途说	0	2
原封不动	⚛️🐪🙅🥶	不伦不类	0	2
原封不动	⭕🐪🙅‍♀️🌀	不可救药	0	2
电闪雷鸣	☎️⭐⚡🪔	电光石火	0	1
电闪雷鸣	☎️⚡⚡🌞	电光石火	0	1
电闪雷鸣	☎️⚡🌩️☀️	电闪雷鸣	1	1
电闪雷鸣	☎️🗻💣🌞	电闪雷鸣	1	2
电闪雷鸣	☎️🏔️🌩️🕯️	电闪雷鸣	1	2
电闪雷鸣	☎️⚡😢🔦	电闪雷鸣	1	2
老老少少	👨🏻‍🦳👨🏻‍🦳🥄🥄	两鬓斑白	0	2
老老少少	👴👴🤒🤒	老态龙钟	0	2
老老少少	👴👨🏻‍🦳🤒🤒	老少咸宜	0	2
以一当十	1️⃣🥇📑🤞	一举两得	0	2
以一当十	1️⃣🥇🔰➕	首屈一指	0	2
以一当十	1️⃣1️⃣📂✝️	一心一意	0	2
乘胜追击	✖️✌️🏃‍♀️‍➡️✊	不二法门	0	0
乘胜追击	✖️✌️🏃‍♀️‍➡️👊	以柔克刚	0	0
乘胜追击	✖️✌️🏃‍♀️‍➡️🤛	不二法门	0	0
乘胜追击	🍊✌️🏃‍♀️‍➡️🥊	橙心如意	0	1
乘胜追击	✖️⏫🏃‍♀️‍➡️🔨	不胫而走	0	1
